849843,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHEAT/MULTIGRAIN BR,"['baked', 'bread', 'buns', 'rolls', 'mainstream', 'wheat', 'multigrain']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
962229,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHITE BREAD,"['baked', 'bread', 'buns', 'rolls', 'mainstream']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
999971,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHITE BREAD,"['baked', 'bread', 'buns', 'rolls', 'mainstream']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
873627,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHITE BREAD,"['baked', 'bread', 'buns', 'rolls', 'mainstream']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
1015247,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHITE BREAD,"['baked', 'bread', 'buns', 'rolls', 'mainstream']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
1048462,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHITE BREAD,"['baked', 'bread', 'buns', 'rolls', 'mainstream']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
885290,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHEAT/MULTIGRAIN BR,"['baked', 'bread', 'buns', 'rolls', 'mainstream', 'wheat', 'multigrain']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
12263788,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHITE BREAD,"['baked', 'bread', 'buns', 'rolls', 'mainstream']","Lobster with bread stuffing, baked","['lobster', 'bread', 'stuffing', 'baked']",119.0,175.0,2.093,0.805,4.686,0.6,14.85,659.0,1.23,8.2,59.0,1.0,0.096,0.0,0.7
866227,BREAKFAST SWEETS SW GDS:DONUTS,"['breakfast', 'sweets', 'donuts']",Breakfast tart,"['breakfast', 'tart']",0.0,385.0,2.186,3.36,3.091,1.8,4.01,311.0,31.0,9.02,202.0,0.01,0.495,0.0,19.4
890610,BREAKFAST SWEETS SW GDS: SW ROLLS/DAN,"['breakfast', 'sweets', 'rolls', 'dan']",Breakfast tart,"['breakfast', 'tart']",0.0,385.0,2.186,3.36,3.091,1.8,4.01,311.0,31.0,9.02,202.0,0.01,0.495,0.0,19.4
995785,PEPPERS-ALL PEPPERS GREEN BELL,"['peppers', 'green', 'bell']","Olives, green","['olives', 'green']",0.0,145.0,11.314,1.307,2.029,3.3,1.03,1556.0,0.54,15.32,20.0,0.0,0.031,0.0,1.4
5569230,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1053690,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
844165,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
5569471,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
8090521,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1092026,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
8090537,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1085604,SOFT DRINKS SFT DRNK SNGL SRV BTL CARB (EX,"['soft', 'drinks', 'soft', 'drnk', 'sngl', 'carb']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1053763,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
868764,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1120741,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
893501,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
879755,SOFT DRINKS SFT DRNK SNGL SRV BTL CARB (EX,"['soft', 'drinks', 'soft', 'drnk', 'sngl', 'carb']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
989075,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
951526,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
916381,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
5569845,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1110572,SOFT DRINKS SFT DRNK MLT-PK BTL CARB (EXCP,"['soft', 'drinks', 'soft', 'drnk', 'mlt', 'carb', 'excp']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
824555,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1050131,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
900491,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
5569374,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
882441,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
911215,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
8090532,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1132770,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
862732,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
947798,SOFT DRINKS SOFT DRINKS 12/18&15PK CAN CAR,"['soft', 'drinks', 'car']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1036501,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1076875,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1074524,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
972742,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1036432,PWDR/CRYSTL DRNK MX SOFT DRINK POWDER POUCHES,"['powder', 'crystl', 'drnk', 'soft', 'drink', 'powder']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
