PRODUCT_ID,DEPARTMENT,dunn_name,dunn_ingredients,nut_name,nut_ingredients,cholesterol,energy,fatty acids total monounsaturated,fatty acids total polyunsaturated,fatty acids total saturated,fiber,protein,sodium,sugars,total lipid,vitamin a,vitamin b-12,vitamin b-6,vitamin e,vitamin k
316011,MEAT,(CORP USE ONLY) MEAT DEPT KEY RINGS,"['meat', 'dept', 'key', 'ring']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
6948546,GROCERY,BAG SNACKS MEAT SNACKS,"['meat', 'snack']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
267257,MEAT,BEEF CUBED MEATS,"['cube', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
851765,DELI,DELI MEATS MEAT SNACKS,"['meat', 'snack']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
1027725,DELI,DELI MEATS MEAT: GIFT PACK,"['meat', 'gift']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
153304,DELI,DELI MEATS MEAT: LUNCHMEAT BULK,"['meat', 'lunchmeat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
93369,DELI,DELI MEATS MEAT: PATES/MOUSSE,"['meat', 'pate', 'mouss']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
168114,DELI,DELI MEATS MEAT: SAUS DRY BULK,"['meat', 'sau']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
151446,DELI,DELI MEATS MEAT: SAUS DRY PPK/PRSLC,"['meat', 'sau', 'ppk', 'prslc']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
1095254,DELI,DELI MEATS MEAT:LNCHMT PPK/PRSLC,"['meat', 'lnchmt', 'ppk', 'prslc']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
16769377,DELI,DELI SPECIALTIES (RETAIL PK) MEAT: PATES/MOUSSE,"['meat', 'pate', 'mouss']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
978969,DELI,DELI SUPPLIES MEAT: SAUS DRY BULK,"['meat', 'sau']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
121760,GROCERY,DINNER MXS:DRY MEAT INCLUDED,"['meat', 'includ']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
16213117,NUTRITION,FROZEN FROZEN MEAT,['meat'],"Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
825935,NUTRITION,FROZEN FRZN MEAT ALTERNATIVES,"['meat', 'altern']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
865356,MEAT-PCKGD,FROZEN MEAT CHUNK MEATS - ALL,"['chunk', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
840259,MEAT-PCKGD,FROZEN MEAT FROZEN MEAT,['meat'],"Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
13910669,MEAT-PCKGD,FROZEN MEAT FROZEN PACKAGE MEAT,"['packag', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
13007239,MEAT-PCKGD,FROZEN MEAT FRZN MEAT ALTERNATIVES,"['meat', 'altern']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
17902236,MEAT-PCKGD,FROZEN PACKAGE MEAT FROZEN PACKAGE MEAT,"['packag', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
84486,GROCERY,FRZN MEAT/MEAT DINNERS FRZN MEAT ALTERNATIVES,"['meat', 'altern']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
1295474,MEAT-PCKGD,HEAT/SERVE CHUNK MEATS - ALL,"['chunk', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
163381,MEAT-PCKGD,HOT DOGS ECONOMY - MEAT,['meat'],"Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
87705,MEAT-PCKGD,HOT DOGS PREMIUM - MEAT,"['premium', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
987219,MEAT-PCKGD,LUNCHMEAT MEAT SNACKS,"['meat', 'snack']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
835224,MEAT-PCKGD,MEAT - MISC MEAT SNACKS,"['meat', 'snack']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
1019275,MEAT-PCKGD,MEAT - MISC MEAT-MISC-MISC,"['meat', 'misc']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
1058008,MEAT,MEAT - MISC MEAT-MISC-RW-ALL,"['meat', 'misc']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
12484514,MEAT-PCKGD,MEAT - MISC MEAT: SAUS DRY PPK/PRSLC,"['meat', 'sau', 'ppk', 'prslc']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
916203,MEAT-PCKGD,MEAT - MISC NON-MEATS - OTHER,"['non', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
442351,MEAT-PCKGD,MEAT - MISC SNACK MEAT,"['snack', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
81413,GROCERY,MEAT - SHELF STABLE CHUNK MEATS - ALL,"['chunk', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
908537,GROCERY,MEAT - SHELF STABLE MISC CND MEATS,"['misc', 'cnd', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
843347,GROCERY,MEAT - SHELF STABLE TAMALES (STOCKED N/CANNED MEAT,"['tamal', 'stock', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
971962,MEAT-PCKGD,MISCELLANEOUS FROZEN PACKAGE MEAT,"['packag', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
843784,GROCERY,PASTA SAUCE MEAT ADDED,['meat'],"Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
884772,DELI,PREPARED FOOD NON-MEATS - OTHER,"['non', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
863573,NUTRITION,PREPARED/PKGD FOODS MEAT - CAN/POUCH,"['meat', 'pouch']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
877869,NUTRITION,PREPARED/PKGD FOODS MISC CND MEATS,"['misc', 'cnd', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
942946,MEAT,RW FRESH PROCESSED MEAT RW FRESH PROCESSED MEAT,"['fresh', 'process', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
1027855,DELI,SALADS/DIPS NON-MEATS - OTHER,"['non', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
1024057,MEAT,SMOKED MEATS RW FRESH PROCESSED MEAT,"['fresh', 'process', 'meat']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
61607,GROCERY,WAREHOUSE SNACKS MEAT SNACKS,"['meat', 'snack']","Meat, NFS","['meat', 'nf']",89.0,201.0,3.8760000000000003,0.41600000000000004,3.22,0.0,29.65,386.0,0.0,8.3,1.0,2.84,0.5589999999999999,0.0,1.5
926775,MEAT,(CORP USE ONLY) SELECT BEEF,"['select', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
2976795,MEAT,BEEF ANGUS BEEF,"['angu', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
5722988,MEAT,BEEF BEEF,['beef'],Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
178274,MEAT,BEEF CHOICE BEEF,"['choic', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
13987234,MEAT,BEEF MARINATED BEEF,"['marin', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
219940,MEAT,BEEF NATURAL BEEF,"['natur', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
12581984,MEAT,BEEF PRIME BEEF,"['prime', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
55584,MEAT,BEEF SELECT BEEF,"['select', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
876102,MEAT-PCKGD,HEAT/SERVE PRIME BEEF,"['prime', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
838805,MEAT-PCKGD,HOT DOGS ECONOMY - BEEF,['beef'],Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
71827,MEAT-PCKGD,HOT DOGS PREMIUM - BEEF,"['premium', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
1094614,MEAT,TURKEY CHOICE BEEF,"['choic', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
1111138,MEAT,TURKEY SELECT BEEF,"['select', 'beef']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
27021,GROCERY,AIR CARE AIR CARE - AEROSOLS,"['air', 'care', 'aerosol']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
825093,GROCERY,AIR CARE AIR CARE - CANDLES,"['air', 'care', 'candl']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
853920,GROCERY,AIR CARE AIR CARE - CONTINUOUS - NON EL,"['air', 'care', 'continu', 'non']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
510442,GROCERY,AIR CARE AIR CARE - CONTINUOUS ACTION,"['air', 'care', 'continu', 'action']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
822236,GROCERY,AIR CARE AIR CARE - DISINFECTANT SPRAYS,"['air', 'care', 'disinfect', 'spray']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
958465,GROCERY,AIR CARE AIR CARE - RUG,"['air', 'care', 'rug']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
284161,GROCERY,AIR CARE AIR CARE - SANITIZERS,"['air', 'care', 'sanit']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
679460,GROCERY,HOUSEHOLD CLEANG NEEDS DRAIN CARE,"['drain', 'care']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
851079,GROCERY,HOUSEHOLD CLEANG NEEDS INTERIOR/EXTERIOR CARE,"['interior', 'exterior', 'care']","Similac Expert Care Alimentum, infant formula, NS as to form","['similac', 'expert', 'care', 'alimentum', 'infant', 'formula', 'form']",1.0,66.0,0.294,1.113,1.838,0.0,1.8,29.0,4.4,3.63,59.0,0.3,0.039,1.32,9.8
193932,PRODUCE,APPLES APPLES BRAEBURN (BULK&BAG),"['appl', 'braeburn']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
199832,PRODUCE,APPLES APPLES FUJI (BULK&BAG),"['appl', 'fuji']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
101497,PRODUCE,APPLES APPLES GALA (BULK&BAG),"['appl', 'gala']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
52548,PRODUCE,APPLES APPLES GOLD DELICIOUS (BULK&BA,"['appl', 'gold', 'delici']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
101364,PRODUCE,APPLES APPLES GRANNY SMITH (BULK&BAG),"['appl', 'granni', 'smith']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
60890,PRODUCE,APPLES APPLES OTHER (BULK&BAG),['appl'],"Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
66264,PRODUCE,APPLES APPLES RED DELICIOUS (BULK&BAG,"['appl', 'red', 'delici']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
1020145,NUTRITION,CONDIMENTS JELLIES/PRESERVES/APPLE BUTTER,"['jelli', 'preserv', 'appl', 'butter']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
837448,GROCERY,FRUIT - SHELF STABLE APPLES CRABAPPLES,"['appl', 'crabappl']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
49213,GROCERY,PNT BTR/JELLY/JAMS APPLE BUTTER,"['appl', 'butter']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
5592278,PRODUCE,TROPICAL FRUIT APPLES WEDGE/SLICES,"['appl', 'wedg', 'slice']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
12755327,PRODUCE,VALUE ADDED FRUIT APPLES WEDGE/SLICES,"['appl', 'wedg', 'slice']","Apple, raw",['appl'],0.0,52.0,0.006999999999999999,0.051,0.027999999999999997,2.4,0.26,1.0,10.39,0.17,3.0,0.0,0.040999999999999995,0.0,2.2
237740,PRODUCE,APPLES MIXED FRUIT BAGS,"['mix', 'fruit', 'bag']","Mixed fruit juice, not citrus, baby food","['mix', 'fruit', 'juic', 'citru', 'babi', 'food']",0.0,47.0,0.006,0.039,0.015,0.1,0.1,8.0,8.46,0.1,2.0,0.0,0.043,0.0,0.9
881021,PRODUCE,APPLES TROPICAL FRUIT - OTHER,"['tropic', 'fruit']","Tropical fruit medley, baby food, strained","['tropic', 'fruit', 'medley', 'babi', 'food', 'strain']",0.0,51.0,0.0,0.0,0.0,1.3,0.31,0.0,9.78,0.14,4.0,0.0,0.039,0.0,0.8
64583,PRODUCE,TROPICAL FRUIT TROPICAL FRUIT - OTHER,"['tropic', 'fruit']","Tropical fruit medley, baby food, strained","['tropic', 'fruit', 'medley', 'babi', 'food', 'strain']",0.0,51.0,0.0,0.0,0.0,1.3,0.31,0.0,9.78,0.14,4.0,0.0,0.039,0.0,0.8
829375,NUTRITION,BABYFOOD BABY CEREAL,"['babi', 'cereal']","Mixed cereal, baby food, dry, instant","['mix', 'cereal', 'babi', 'food', 'instant']",0.0,399.0,1.206,1.6969999999999998,0.769,6.7,6.66,33.0,26.66,6.66,0.0,5.0,1.166,4.21,1.5
8203948,NUTRITION,CEREAL/BREAKFAST BABY CEREAL,"['babi', 'cereal']","Mixed cereal, baby food, dry, instant","['mix', 'cereal', 'babi', 'food', 'instant']",0.0,399.0,1.206,1.6969999999999998,0.769,6.7,6.66,33.0,26.66,6.66,0.0,5.0,1.166,4.21,1.5
971966,NUTRITION,BABYFOOD BABY CRACKERS,"['babi', 'cracker']","Crackers, baby food","['cracker', 'babi', 'food']",0.0,477.0,15.779000000000002,1.022,1.966,4.0,8.4,571.0,13.0,19.6,179.0,0.0,0.12,7.55,7.1
8203854,NUTRITION,SNKS/CKYS/CRKR/CNDY BABY CRACKERS,"['babi', 'cracker']","Crackers, baby food","['cracker', 'babi', 'food']",0.0,477.0,15.779000000000002,1.022,1.966,4.0,8.4,571.0,13.0,19.6,179.0,0.0,0.12,7.55,7.1
860640,NUTRITION,BABYFOOD BABY FOOD,"['babi', 'food']","Pretzel, baby food","['pretzel', 'babi', 'food']",0.0,397.0,0.23800000000000002,1.054,0.4,2.3,10.8,269.0,3.08,2.0,0.0,0.0,0.083,0.0,0.3
1075142,GROCERY,CRACKERS/MISC BKD FD BABY FOOD - BEGINNER,"['babi', 'food', 'beginn']","Pretzel, baby food","['pretzel', 'babi', 'food']",0.0,397.0,0.23800000000000002,1.054,0.4,2.3,10.8,269.0,3.08,2.0,0.0,0.0,0.083,0.0,0.3
1110733,NUTRITION,BABYFOOD BABY JUICES,"['babi', 'juic']","Orange juice, baby food","['orang', 'juic', 'babi', 'food']",0.0,45.0,0.05,0.06,0.035,0.1,0.6,0.0,8.26,0.3,3.0,0.0,0.054000000000000006,0.0,0.1
874224,MEAT-PCKGD,BACON BACON - BELLY/JOWL,"['bacon', 'belli', 'jowl']",Bacon bits,"['bacon', 'bit']",0.0,476.0,6.225,13.548,4.055,10.2,32.0,1770.0,0.0,25.9,0.0,1.2,0.08,0.0,0.0
943013,MEAT,PORK BACON - BELLY/JOWL,"['bacon', 'belli', 'jowl']",Bacon bits,"['bacon', 'bit']",0.0,476.0,6.225,13.548,4.055,10.2,32.0,1770.0,0.0,25.9,0.0,1.2,0.08,0.0,0.0
1082803,MEAT,RW FRESH PROCESSED MEAT BACON - BELLY/JOWL,"['bacon', 'belli', 'jowl']",Bacon bits,"['bacon', 'bit']",0.0,476.0,6.225,13.548,4.055,10.2,32.0,1770.0,0.0,25.9,0.0,1.2,0.08,0.0,0.0
850925,MEAT,SMOKED MEATS BACON - BELLY/JOWL,"['bacon', 'belli', 'jowl']",Bacon bits,"['bacon', 'bit']",0.0,476.0,6.225,13.548,4.055,10.2,32.0,1770.0,0.0,25.9,0.0,1.2,0.08,0.0,0.0
376193,MEAT-PCKGD,BACON FLAVORED/OTHER,['flavor'],"Sherbet, all flavors","['sherbet', 'flavor']",1.0,144.0,0.53,0.08,1.16,1.3,1.1,46.0,24.32,2.0,12.0,0.13,0.023,0.0,0.0
15800963,PASTRY,BREAD SW GDS: SWT/FLVRD LOAVES,"['swt', 'flavor', 'loav']","Sherbet, all flavors","['sherbet', 'flavor']",1.0,144.0,0.53,0.08,1.16,1.3,1.1,46.0,24.32,2.0,12.0,0.13,0.023,0.0,0.0
1054600,SPIRITS,LIQUOR FLAVORED BRANDYH (42 UNDER PRO,"['flavor', 'brandyh', 'pro']","Sherbet, all flavors","['sherbet', 'flavor']",1.0,144.0,0.53,0.08,1.16,1.3,1.1,46.0,24.32,2.0,12.0,0.13,0.023,0.0,0.0
62140,PASTRY,SWEET GOODS & SNACKS SW GDS: SWT/FLVRD LOAVES,"['swt', 'flavor', 'loav']","Sherbet, all flavors","['sherbet', 'flavor']",1.0,144.0,0.53,0.08,1.16,1.3,1.1,46.0,24.32,2.0,12.0,0.13,0.023,0.0,0.0
131847,MEAT-PCKGD,BACON PRE-COOKED,"['pre', 'cook']","Moose, cooked","['moos', 'cook']",78.0,133.0,0.19899999999999998,0.309,0.289,0.0,29.15,231.0,0.0,0.97,0.0,6.28,0.368,0.0,1.2
6961400,MEAT,BEEF COOKED,['cook'],"Moose, cooked","['moos', 'cook']",78.0,133.0,0.19899999999999998,0.309,0.289,0.0,29.15,231.0,0.0,0.97,0.0,6.28,0.368,0.0,1.2
37423,MEAT-PCKGD,BREAKFAST SAUSAGE/SANDWICHES LINKS - COOKED,"['link', 'cook']","Moose, cooked","['moos', 'cook']",78.0,133.0,0.19899999999999998,0.309,0.289,0.0,29.15,231.0,0.0,0.97,0.0,6.28,0.368,0.0,1.2
12484420,MEAT,CHICKEN COOKED,['cook'],"Moose, cooked","['moos', 'cook']",78.0,133.0,0.19899999999999998,0.309,0.289,0.0,29.15,231.0,0.0,0.97,0.0,6.28,0.368,0.0,1.2
